Day,Date,Time,App,CPU(%),Memory(KB),Launch Frequency,Window Status,Session Duration (min)
Monday,11-11-2024,10:47.1,Slack,2.55,462659,1,Active,32
Monday,11-11-2024,11:14.9,Slack,1.77,743684,3,Inactive,54
Monday,11-11-2024,12:20.0,Jira,3.94,572436,2,Active,27
Monday,11-11-2024,13:36.0,Discord,2.22,714334,3,Inactive,10
Monday,11-11-2024,14:49.6,Zoom,4.01,177077,1,Inactive,14
Monday,11-11-2024,15:24.7,Edge,3.72,432061,2,Active,10
Monday,11-11-2024,16:01.0,Zoom,2.28,382870,1,Active,10
Monday,11-11-2024,17:11.5,Figma,2.83,637333,2,Active,6
Monday,11-11-2024,18:05.4,Outlook,0.56,727094,2,Inactive,5
Monday,11-11-2024,19:18.4,Discord,3.92,686716,1,Active,48
Monday,11-11-2024,20:24.2,Edge,1.42,381444,2,Active,9
Monday,11-11-2024,21:10.5,Jira,2.16,607753,1,Inactive,21
Monday,11-11-2024,22:15.8,Git,3.01,305047,2,Active,13
Monday,11-11-2024,23:19.0,Discord,1.73,750318,2,Inactive,33
Monday,11-11-2024,24:21.5,Edge,1.57,732512,3,Active,35
Monday,11-11-2024,25:20.2,Discord,4.85,405605,3,Inactive,41
Monday,11-11-2024,26:50.3,Spotify,1.94,512022,2,Active,41
Monday,11-11-2024,27:12.6,Outlook,0.98,676820,1,Inactive,50
Monday,11-11-2024,28:13.5,Zoom,4.17,172518,2,Inactive,13
Monday,11-11-2024,29:40.3,IntelliJ IDEA,1.34,261630,3,Inactive,55
Monday,11-11-2024,30:24.1,Figma,4.95,602514,3,Inactive,39
Monday,11-11-2024,31:33.0,Notepad++,2.76,476993,3,Active,11
Monday,11-11-2024,32:49.3,Netflix,0.92,742439,1,Inactive,53
Monday,11-11-2024,33:21.8,Notepad++,0.62,203396,2,Active,37
Monday,11-11-2024,34:47.5,Outlook,2.94,703178,1,Inactive,28
Monday,11-11-2024,35:25.5,Windows Terminal,0.84,125755,2,Active,23
Monday,11-11-2024,36:27.0,Slack,0.67,248557,2,Inactive,26
Monday,11-11-2024,37:29.8,Postman,2.65,465219,2,Active,33
Monday,11-11-2024,38:46.7,Figma,1.66,414849,1,Active,6
Monday,11-11-2024,39:54.4,Chrome,3.42,272337,3,Active,38
Monday,11-11-2024,40:11.6,GitHub Desktop,1.72,547080,2,Active,56
Monday,11-11-2024,41:25.7,GitHub Desktop,1.01,789237,2,Inactive,6
Monday,11-11-2024,42:47.6,Postman,2.3,550418,2,Active,50
Monday,11-11-2024,43:13.2,Jira,3.79,165602,3,Active,56
Monday,11-11-2024,44:55.6,GitHub Desktop,1.89,306647,2,Active,21
Monday,11-11-2024,45:42.9,Git,2.69,770153,2,Inactive,44
Monday,11-11-2024,46:25.6,Chrome,1.8,580101,3,Active,57
Monday,11-11-2024,47:43.7,Zoom,4.6,718836,1,Active,25
Monday,11-11-2024,48:07.2,Zoom,0.67,491439,3,Active,37
Monday,11-11-2024,49:24.4,Edge,2.92,543588,1,Inactive,45
Monday,11-11-2024,50:34.7,GitHub Desktop,2.82,613426,2,Active,16
Monday,11-11-2024,51:20.9,Figma,3.14,476479,1,Inactive,13
Monday,11-11-2024,52:12.9,Discord,4.82,629990,3,Inactive,31
Monday,11-11-2024,53:43.5,Notepad++,3.58,565412,2,Active,10
Monday,11-11-2024,54:36.0,IntelliJ IDEA,1.53,388204,1,Inactive,15
Monday,11-11-2024,55:49.5,Git,2.79,218710,3,Active,22
Monday,11-11-2024,56:49.6,Netflix,2.76,143631,3,Inactive,39
Monday,11-11-2024,57:13.4,Chrome,3.71,785424,1,Inactive,60
Monday,11-11-2024,58:02.5,Jira,1.81,191208,2,Active,54
Monday,11-11-2024,59:51.2,Postman,4.07,716482,3,Inactive,60
Monday,11-11-2024,00:45.6,Notepad++,0.91,245998,1,Active,56
Monday,11-11-2024,01:03.6,Netflix,2.71,725850,3,Active,25
Monday,11-11-2024,02:45.3,Zoom,2.91,639403,3,Active,13
Monday,11-11-2024,03:48.8,Notepad++,4.6,390794,3,Active,49
Monday,11-11-2024,04:55.1,IntelliJ IDEA,0.82,437742,1,Inactive,36
Monday,11-11-2024,05:09.6,Jira,3.18,493396,2,Active,45
Monday,11-11-2024,06:50.9,Slack,2.07,391740,3,Inactive,34
Monday,11-11-2024,07:31.3,VSCode,4.36,197666,3,Inactive,45
Monday,11-11-2024,08:42.7,Netflix,4.27,660384,2,Active,32
Monday,11-11-2024,09:52.2,Git,1.42,397368,2,Active,41
Monday,11-11-2024,10:54.5,Spotify,4.48,150760,1,Active,45
Monday,11-11-2024,11:50.9,Figma,0.18,265657,2,Inactive,5
Monday,11-11-2024,12:27.2,Edge,4.42,416528,1,Inactive,10
Monday,11-11-2024,13:41.4,Jira,0.5,796787,3,Active,8
Monday,11-11-2024,14:25.7,Zoom,3.66,345517,2,Active,50
Monday,11-11-2024,15:06.0,Postman,2.44,239145,3,Active,38
Monday,11-11-2024,16:43.5,VSCode,0.14,460263,1,Inactive,49
Monday,11-11-2024,17:08.5,Slack,1.22,193670,3,Active,11
Monday,11-11-2024,18:20.4,Zoom,0.77,239613,3,Active,9
Monday,11-11-2024,19:33.6,VSCode,3.09,272088,2,Inactive,51
Monday,11-11-2024,20:13.7,Edge,4.61,746002,3,Inactive,60
Monday,11-11-2024,21:13.1,Chrome,0.79,229139,3,Inactive,27
Monday,11-11-2024,22:27.3,Edge,1.31,775933,1,Active,40
Monday,11-11-2024,23:38.6,Zoom,3.92,128127,3,Inactive,18
Monday,11-11-2024,24:33.6,Windows Terminal,1.02,510780,2,Active,55
Monday,11-11-2024,25:57.8,IntelliJ IDEA,2.52,218220,1,Inactive,45
Monday,11-11-2024,26:38.1,Windows Terminal,4.45,112653,2,Inactive,13
Monday,11-11-2024,27:24.9,Notepad++,1.89,281162,2,Active,6
Monday,11-11-2024,28:37.1,VSCode,1.38,141761,1,Inactive,37
Monday,11-11-2024,29:18.7,Windows Terminal,3.86,544150,3,Inactive,10
Monday,11-11-2024,30:40.6,Outlook,3.12,390946,1,Inactive,10
Monday,11-11-2024,31:33.0,Postman,4.87,262924,3,Inactive,30
Monday,11-11-2024,32:37.7,Slack,1.62,558737,3,Active,8
Monday,11-11-2024,33:15.1,Notepad++,0.67,742039,3,Active,24
Monday,11-11-2024,34:42.8,GitHub Desktop,0.69,243876,3,Active,15
Monday,11-11-2024,35:32.0,Netflix,2.66,371840,1,Inactive,13
Monday,11-11-2024,36:47.8,Jira,3.69,223791,1,Inactive,56
Monday,11-11-2024,37:27.3,Windows Terminal,0.41,704663,3,Active,36
Monday,11-11-2024,38:29.5,Netflix,0.37,694423,1,Inactive,15
Monday,11-11-2024,39:16.8,Chrome,4.48,220936,1,Active,7
Monday,11-11-2024,40:54.9,VSCode,1.3,594681,2,Inactive,14
Monday,11-11-2024,41:12.0,Microsoft Teams,2.81,787554,2,Active,25
Monday,11-11-2024,42:15.4,Spotify,1.43,181670,3,Inactive,12
Monday,11-11-2024,43:32.7,Microsoft Teams,0.98,640828,1,Inactive,9
Monday,11-11-2024,44:56.5,Zoom,3.89,425790,2,Active,40
Monday,11-11-2024,45:29.0,Netflix,1.08,691194,2,Active,34
Monday,11-11-2024,46:23.6,Git,4.99,304915,3,Active,14
Monday,11-11-2024,47:01.0,Notepad++,0.22,667851,2,Active,26
Monday,11-11-2024,48:00.8,Discord,4.26,422448,1,Active,38
Monday,11-11-2024,49:15.4,Git,4.81,249289,3,Inactive,10
Monday,11-11-2024,50:03.0,IntelliJ IDEA,4.5,645007,2,Inactive,34
Monday,11-11-2024,51:47.1,Chrome,2.58,768169,2,Active,42
Monday,11-11-2024,52:36.1,Notepad++,3.35,237057,1,Inactive,21
Monday,11-11-2024,53:54.3,Discord,3.53,442099,2,Inactive,22
Monday,11-11-2024,54:14.1,Postman,0.77,713110,1,Active,11
Monday,11-11-2024,55:10.5,Figma,1.64,226601,3,Inactive,54
Monday,11-11-2024,56:13.5,Zoom,2.37,225738,1,Active,56
Monday,11-11-2024,57:43.3,Microsoft Teams,1.15,443716,1,Active,50
Monday,11-11-2024,58:15.4,Discord,2.62,413357,2,Active,6
Monday,11-11-2024,59:25.9,Figma,2.82,676843,1,Active,34
Monday,11-11-2024,00:06.8,Edge,0.7,164664,1,Active,17
Monday,11-11-2024,01:52.4,Netflix,3.46,776001,1,Inactive,57
Monday,11-11-2024,02:04.0,Slack,1.07,777366,2,Active,10
Monday,11-11-2024,03:57.9,Spotify,0.7,583388,1,Active,41
Monday,11-11-2024,04:27.9,Discord,2.53,501320,3,Inactive,16
Monday,11-11-2024,05:22.2,GitHub Desktop,1.45,567676,1,Active,44
Monday,11-11-2024,06:39.6,IntelliJ IDEA,3.27,623125,2,Inactive,8
Monday,11-11-2024,07:05.3,Discord,0.77,309146,3,Active,45
Monday,11-11-2024,08:51.6,VSCode,4.95,476556,2,Inactive,27
Monday,11-11-2024,09:58.6,Windows Terminal,1.68,383572,1,Active,25
Monday,11-11-2024,10:38.2,VSCode,4.49,394579,1,Inactive,38
Monday,11-11-2024,11:22.8,IntelliJ IDEA,4.87,204998,1,Active,22
Monday,11-11-2024,12:34.9,Microsoft Teams,3.84,330069,3,Inactive,27
Monday,11-11-2024,13:59.9,GitHub Desktop,0.96,721301,2,Inactive,42
Monday,11-11-2024,14:01.7,Netflix,4.74,690984,1,Active,58
Monday,11-11-2024,15:51.9,Git,2.76,284084,2,Active,10
Monday,11-11-2024,16:03.2,IntelliJ IDEA,0.2,601207,1,Inactive,44
Monday,11-11-2024,17:12.8,Edge,1.77,286080,2,Active,6
Monday,11-11-2024,18:09.6,Edge,3.89,651860,2,Active,28
Monday,11-11-2024,19:46.0,Discord,2.97,452909,2,Inactive,13
Monday,11-11-2024,20:10.8,Notepad++,3.98,610866,3,Inactive,16
Monday,11-11-2024,21:45.6,Netflix,1.19,717558,1,Inactive,24
Monday,11-11-2024,22:46.7,Zoom,0.72,101885,3,Inactive,59
Monday,11-11-2024,23:49.6,Microsoft Teams,0.99,433674,3,Active,45
Monday,11-11-2024,24:36.1,Git,0.79,181586,1,Inactive,25
Monday,11-11-2024,25:10.7,Slack,4.13,770147,3,Inactive,33
Monday,11-11-2024,26:00.3,Postman,1.32,171087,2,Inactive,55
Monday,11-11-2024,27:06.8,VSCode,0.34,559507,3,Inactive,15
Monday,11-11-2024,28:56.4,Git,4.42,468292,3,Inactive,11
Monday,11-11-2024,29:53.5,IntelliJ IDEA,0.9,177289,1,Inactive,6
Monday,11-11-2024,30:20.3,Chrome,0.46,278368,2,Active,51
Monday,11-11-2024,31:04.6,Slack,1.76,743453,2,Active,32
Monday,11-11-2024,32:41.2,Notepad++,0.87,206176,2,Active,17
Monday,11-11-2024,33:26.7,Outlook,3.64,666362,2,Inactive,24
Monday,11-11-2024,34:15.1,Microsoft Teams,2.03,676363,2,Active,8
Monday,11-11-2024,35:23.0,Notepad++,0.53,794178,3,Inactive,17
Monday,11-11-2024,36:06.0,Postman,0.94,405986,1,Inactive,59
Monday,11-11-2024,37:07.3,Discord,2.41,793150,2,Active,46
Monday,11-11-2024,38:34.4,GitHub Desktop,1.92,499974,2,Active,33
Monday,11-11-2024,39:02.3,Figma,2.38,337232,2,Active,14
Monday,11-11-2024,40:48.7,Chrome,0.52,460491,3,Inactive,53
Monday,11-11-2024,41:37.2,Outlook,0.4,505910,3,Inactive,39
Monday,11-11-2024,42:43.9,Git,2.91,347088,2,Inactive,10
Monday,11-11-2024,43:25.9,Microsoft Teams,2.56,641922,3,Active,12
Monday,11-11-2024,44:48.5,GitHub Desktop,4.75,275284,1,Active,13
Monday,11-11-2024,45:02.4,Slack,4.94,556542,1,Active,58
Monday,11-11-2024,46:38.3,Spotify,4.56,170267,1,Inactive,40
Monday,11-11-2024,47:25.6,Spotify,4.3,644932,2,Active,55
Monday,11-11-2024,48:44.7,Windows Terminal,3.93,217984,2,Active,14
Monday,11-11-2024,49:36.6,Chrome,4.63,690016,1,Inactive,60
Monday,11-11-2024,50:34.9,Netflix,4.4,376967,2,Inactive,41
Monday,11-11-2024,51:38.5,Microsoft Teams,0.94,522548,1,Inactive,7
Monday,11-11-2024,52:25.9,Spotify,3.48,151685,3,Inactive,22
Monday,11-11-2024,53:57.4,VSCode,1.76,417776,2,Inactive,58
Monday,11-11-2024,54:31.9,Chrome,4.87,339030,1,Inactive,52
Monday,11-11-2024,55:28.8,Spotify,1.42,537017,3,Active,17
Monday,11-11-2024,56:28.2,Notepad++,3.73,641590,2,Active,37
Monday,11-11-2024,57:50.2,Slack,1.62,631413,2,Active,54
Monday,11-11-2024,58:54.5,VSCode,0.95,310477,1,Active,7
Monday,11-11-2024,59:29.1,Netflix,3.55,387286,2,Inactive,37
Tuesday,12-11-2024,00:25.7,Chrome,3.44,353690,2,Inactive,43
Tuesday,12-11-2024,01:28.2,Git,2.98,466749,2,Active,58
Tuesday,12-11-2024,02:57.3,Slack,1.5,505343,1,Active,59
Tuesday,12-11-2024,03:36.8,Postman,4.3,778827,1,Active,22
Tuesday,12-11-2024,04:41.4,Windows Terminal,0.2,109330,2,Active,46
Tuesday,12-11-2024,05:11.6,VSCode,1.2,737894,2,Inactive,32
Tuesday,12-11-2024,06:57.4,Netflix,2.35,328808,2,Inactive,48
Tuesday,12-11-2024,07:33.9,Discord,2.96,107704,3,Inactive,40
Tuesday,12-11-2024,08:41.6,Zoom,1.56,213355,2,Active,26
Tuesday,12-11-2024,09:17.7,Spotify,4.32,373832,3,Inactive,17
Tuesday,12-11-2024,10:09.5,IntelliJ IDEA,4.51,729180,2,Inactive,48
Tuesday,12-11-2024,11:08.8,VSCode,3.31,409963,2,Inactive,30
Tuesday,12-11-2024,12:24.8,Microsoft Teams,2.96,699829,1,Inactive,51
Tuesday,12-11-2024,13:45.2,Outlook,3.23,598844,3,Inactive,37
Tuesday,12-11-2024,14:19.9,GitHub Desktop,4.22,685365,1,Inactive,11
Tuesday,12-11-2024,15:30.1,Jira,3.65,686187,1,Inactive,46
Tuesday,12-11-2024,16:05.2,Netflix,1.19,422002,2,Inactive,28
Tuesday,12-11-2024,17:16.6,Zoom,2.37,223502,2,Active,60
Tuesday,12-11-2024,18:40.6,Slack,2.41,303993,3,Active,60
Tuesday,12-11-2024,19:43.4,Windows Terminal,1.56,156688,1,Active,17
Tuesday,12-11-2024,20:21.4,Figma,0.8,289117,1,Inactive,26
Tuesday,12-11-2024,21:40.2,Spotify,3.21,104942,2,Inactive,18
Tuesday,12-11-2024,22:48.8,GitHub Desktop,2.92,266131,2,Active,13
Tuesday,12-11-2024,23:39.5,Notepad++,2.08,600590,2,Active,7
Tuesday,12-11-2024,24:34.2,Netflix,4.76,437864,3,Active,6
Tuesday,12-11-2024,25:43.0,IntelliJ IDEA,1.21,461076,2,Active,11
Tuesday,12-11-2024,26:24.5,Zoom,0.92,147939,2,Inactive,34
Tuesday,12-11-2024,27:46.5,Windows Terminal,1.76,240288,2,Inactive,27
Tuesday,12-11-2024,28:48.2,GitHub Desktop,4.75,522986,1,Active,19
Tuesday,12-11-2024,29:46.1,Postman,3.7,718337,3,Active,12
Tuesday,12-11-2024,30:23.7,Microsoft Teams,1.94,771425,2,Active,43
Tuesday,12-11-2024,31:03.7,Chrome,3.3,120700,1,Active,31
Tuesday,12-11-2024,32:28.4,Chrome,2.78,597440,3,Active,18
Tuesday,12-11-2024,33:44.7,VSCode,1.58,793805,1,Inactive,44
Tuesday,12-11-2024,34:38.7,Edge,2.15,210010,3,Active,23
Tuesday,12-11-2024,35:07.8,Chrome,2.54,738584,1,Inactive,58
Tuesday,12-11-2024,36:33.2,Netflix,3.55,409698,1,Active,40
Tuesday,12-11-2024,37:32.0,Postman,3.47,604012,2,Active,5
Tuesday,12-11-2024,38:00.7,Slack,4.54,702042,3,Inactive,14
Tuesday,12-11-2024,39:05.8,Windows Terminal,0.47,206210,2,Active,34
Tuesday,12-11-2024,40:18.3,Figma,0.35,283188,1,Inactive,28
Tuesday,12-11-2024,41:51.7,Spotify,2.19,221531,1,Active,5
Tuesday,12-11-2024,42:54.1,GitHub Desktop,1.71,558976,3,Inactive,51
Tuesday,12-11-2024,43:05.4,Spotify,1,520245,2,Inactive,22
Tuesday,12-11-2024,44:53.4,Git,4.02,780364,1,Active,13
Tuesday,12-11-2024,45:44.8,Microsoft Teams,4.91,267138,1,Inactive,42
Tuesday,12-11-2024,46:30.8,Figma,0.99,498197,2,Active,60
Tuesday,12-11-2024,47:43.9,Edge,2.47,611833,1,Inactive,33
Tuesday,12-11-2024,48:02.1,Jira,3.31,112960,3,Active,47
Tuesday,12-11-2024,49:55.4,Windows Terminal,2.66,748270,1,Inactive,47
Tuesday,12-11-2024,50:46.3,Git,1.79,772561,2,Active,58
Tuesday,12-11-2024,51:52.6,Microsoft Teams,0.16,264550,3,Inactive,59
Tuesday,12-11-2024,52:31.9,GitHub Desktop,0.47,615530,2,Active,26
Tuesday,12-11-2024,53:17.1,Windows Terminal,1.19,774567,2,Inactive,57
Tuesday,12-11-2024,54:15.1,Figma,2.28,700870,2,Active,59
Tuesday,12-11-2024,55:31.5,Spotify,0.68,621533,3,Active,11
Tuesday,12-11-2024,56:25.4,Microsoft Teams,2.83,100177,1,Inactive,37
Tuesday,12-11-2024,57:35.2,Figma,4.76,480992,1,Active,59
Tuesday,12-11-2024,58:29.3,Outlook,3.86,729094,2,Inactive,50
Tuesday,12-11-2024,59:28.1,Chrome,3.82,332518,1,Inactive,27
Tuesday,12-11-2024,00:53.7,Zoom,2.78,492052,3,Active,7
Tuesday,12-11-2024,01:57.2,Git,0.79,529088,1,Inactive,44
Tuesday,12-11-2024,02:12.2,Chrome,4.66,511981,1,Inactive,57
Tuesday,12-11-2024,03:50.2,Spotify,0.63,534603,1,Active,54
Tuesday,12-11-2024,04:57.5,Figma,3.33,628689,1,Inactive,5
Tuesday,12-11-2024,05:33.8,Microsoft Teams,2.81,553834,3,Inactive,37
Tuesday,12-11-2024,06:50.0,GitHub Desktop,3.49,282085,3,Active,11
Tuesday,12-11-2024,07:24.7,Spotify,2.57,503348,2,Active,22
Tuesday,12-11-2024,08:25.4,Zoom,2.32,239850,1,Inactive,43
Tuesday,12-11-2024,09:44.9,Windows Terminal,1.56,674416,2,Active,17
Tuesday,12-11-2024,10:13.7,Zoom,3.46,239116,3,Active,37
Tuesday,12-11-2024,11:34.7,Spotify,3.58,469348,3,Inactive,42
Tuesday,12-11-2024,12:37.0,Notepad++,3.4,659837,2,Inactive,56
Tuesday,12-11-2024,13:00.5,Chrome,0.22,252386,1,Active,17
Tuesday,12-11-2024,14:17.8,GitHub Desktop,4.92,362732,1,Active,49
Tuesday,12-11-2024,15:50.3,Postman,3.79,133875,2,Inactive,11
Tuesday,12-11-2024,16:39.9,Outlook,4.34,778553,3,Inactive,20
Tuesday,12-11-2024,17:32.8,Zoom,3.5,149261,2,Inactive,31
Tuesday,12-11-2024,18:50.7,Spotify,4.83,156415,1,Inactive,17
Tuesday,12-11-2024,19:39.9,Figma,4.17,764575,3,Inactive,53
Tuesday,12-11-2024,20:37.6,Postman,3.9,302897,2,Inactive,16
Tuesday,12-11-2024,21:43.1,GitHub Desktop,4.82,638807,1,Inactive,7
Tuesday,12-11-2024,22:27.3,Outlook,1.39,268746,3,Inactive,5
Tuesday,12-11-2024,23:21.5,Edge,0.3,438302,3,Active,54
Tuesday,12-11-2024,24:59.7,Zoom,2.5,700495,3,Inactive,9
Tuesday,12-11-2024,25:50.7,Spotify,2.67,292800,3,Active,55
Tuesday,12-11-2024,26:32.2,Notepad++,2.76,523013,1,Inactive,19
Tuesday,12-11-2024,27:56.2,Spotify,1.72,407835,1,Inactive,40
Tuesday,12-11-2024,28:52.8,VSCode,0.66,462814,2,Active,46
Tuesday,12-11-2024,29:40.0,IntelliJ IDEA,4.8,436526,2,Active,29
Tuesday,12-11-2024,30:16.6,Zoom,0.22,641975,2,Inactive,36
Tuesday,12-11-2024,31:02.3,Postman,1.67,186345,1,Active,54
Tuesday,12-11-2024,32:34.6,VSCode,3.17,321020,3,Active,60
Tuesday,12-11-2024,33:43.4,Chrome,1.11,556379,3,Active,52
Tuesday,12-11-2024,34:43.2,VSCode,2.35,447828,1,Active,9
Tuesday,12-11-2024,35:03.2,Jira,2.83,702891,1,Inactive,31
Tuesday,12-11-2024,36:24.5,Discord,2.22,117711,2,Active,39
Tuesday,12-11-2024,37:00.7,Slack,3.8,714054,1,Active,27
Tuesday,12-11-2024,38:59.5,Chrome,1.52,415989,3,Active,23
Tuesday,12-11-2024,39:49.0,Figma,1.97,792818,1,Inactive,15
Tuesday,12-11-2024,40:34.2,Edge,3.76,672233,2,Active,24
Tuesday,12-11-2024,41:43.9,Netflix,4.79,111691,3,Active,12
Tuesday,12-11-2024,42:02.0,Discord,2.73,189261,2,Active,52
Tuesday,12-11-2024,43:47.9,Netflix,1.14,777308,3,Active,15
Tuesday,12-11-2024,44:11.2,Jira,1.05,290167,3,Active,59
Tuesday,12-11-2024,45:49.0,Outlook,2.36,676365,1,Inactive,47
Tuesday,12-11-2024,46:04.3,Chrome,1.07,708798,2,Inactive,27
Tuesday,12-11-2024,47:08.7,IntelliJ IDEA,0.59,749609,1,Active,25
Tuesday,12-11-2024,48:31.5,Spotify,3.12,420523,3,Active,41
Tuesday,12-11-2024,49:36.4,Spotify,4.8,276831,1,Inactive,20
Tuesday,12-11-2024,50:50.2,Notepad++,1.46,476948,1,Inactive,35
Tuesday,12-11-2024,51:29.5,Netflix,3.9,610626,3,Active,16
Tuesday,12-11-2024,52:41.6,Slack,4.22,246802,3,Active,21
Tuesday,12-11-2024,53:46.9,Slack,3.66,119535,3,Active,57
Tuesday,12-11-2024,54:37.6,Discord,3.87,323095,1,Inactive,39
Tuesday,12-11-2024,55:57.6,Git,3.3,255852,2,Inactive,19
Tuesday,12-11-2024,56:57.8,Zoom,0.76,625465,3,Active,30
Tuesday,12-11-2024,57:23.5,VSCode,3.35,743863,3,Active,53
Tuesday,12-11-2024,58:32.1,Figma,0.88,693868,3,Active,52
Tuesday,12-11-2024,59:46.5,Netflix,0.3,611329,1,Active,21
Tuesday,12-11-2024,00:23.2,Microsoft Teams,3.38,643042,2,Inactive,35
Tuesday,12-11-2024,01:58.5,Microsoft Teams,0.3,780027,2,Active,50
Tuesday,12-11-2024,02:33.7,Jira,4.19,376106,3,Active,29
Tuesday,12-11-2024,03:41.4,Netflix,2.98,181618,3,Inactive,29
Tuesday,12-11-2024,04:58.2,Windows Terminal,2.09,461792,2,Inactive,43
Tuesday,12-11-2024,05:00.5,Edge,2.26,341162,1,Inactive,18
Tuesday,12-11-2024,06:09.2,GitHub Desktop,1.87,224078,3,Active,31
Tuesday,12-11-2024,07:51.3,Chrome,2.46,602073,2,Active,42
Tuesday,12-11-2024,08:10.7,Notepad++,0.21,145240,1,Active,13
Tuesday,12-11-2024,09:40.5,Microsoft Teams,4.46,253999,1,Active,21
Tuesday,12-11-2024,10:59.2,Windows Terminal,4.8,728471,3,Active,51
Tuesday,12-11-2024,11:46.7,Zoom,4.74,327114,2,Inactive,60
Tuesday,12-11-2024,12:30.2,IntelliJ IDEA,4.17,730025,1,Active,44
Tuesday,12-11-2024,13:42.5,Jira,0.92,459316,2,Active,19
Tuesday,12-11-2024,14:24.4,Edge,0.63,312177,3,Inactive,57
Tuesday,12-11-2024,15:09.6,Chrome,0.97,744610,3,Active,55
Tuesday,12-11-2024,16:34.5,Chrome,0.56,791423,1,Active,54
Tuesday,12-11-2024,17:43.7,Notepad++,2.66,488368,1,Inactive,19
Tuesday,12-11-2024,18:51.5,Discord,1.82,704106,1,Inactive,13
Tuesday,12-11-2024,19:16.5,IntelliJ IDEA,4.56,187889,2,Inactive,21
Tuesday,12-11-2024,20:12.0,VSCode,2.93,223552,3,Active,29
Tuesday,12-11-2024,21:41.2,Spotify,2.1,211760,1,Inactive,46
Tuesday,12-11-2024,22:37.3,Jira,4.29,544136,3,Inactive,44
Tuesday,12-11-2024,23:17.7,Discord,3.8,533301,3,Inactive,16
Tuesday,12-11-2024,24:23.6,Outlook,2.47,421549,3,Inactive,54
Tuesday,12-11-2024,25:45.4,Edge,4.29,791308,1,Active,33
Tuesday,12-11-2024,26:50.7,GitHub Desktop,0.59,633036,2,Inactive,56
Tuesday,12-11-2024,27:35.6,Microsoft Teams,0.89,766764,1,Active,57
Tuesday,12-11-2024,28:09.5,Notepad++,0.53,375871,1,Inactive,10
Tuesday,12-11-2024,29:38.0,Discord,4.66,520106,3,Inactive,50
Tuesday,12-11-2024,30:38.1,GitHub Desktop,3.24,560295,1,Active,59
Tuesday,12-11-2024,31:43.0,Windows Terminal,1.5,135241,3,Active,44
Tuesday,12-11-2024,32:10.7,Microsoft Teams,1.86,786837,1,Active,10
Tuesday,12-11-2024,33:17.8,Discord,1.83,514337,2,Active,38
Tuesday,12-11-2024,34:00.8,Slack,4.6,676289,2,Inactive,27
Tuesday,12-11-2024,35:52.3,IntelliJ IDEA,3.07,303974,2,Inactive,41
Tuesday,12-11-2024,36:00.3,GitHub Desktop,2.09,211636,3,Active,37
Tuesday,12-11-2024,37:18.4,Chrome,4.03,370211,3,Inactive,49
Tuesday,12-11-2024,38:28.4,Git,3.87,456160,2,Inactive,42
Tuesday,12-11-2024,39:55.0,Git,0.67,170835,2,Active,48
Tuesday,12-11-2024,40:44.2,Spotify,2.12,470248,3,Active,49
Tuesday,12-11-2024,41:53.3,IntelliJ IDEA,1.51,518309,3,Inactive,9
Tuesday,12-11-2024,42:36.0,GitHub Desktop,2.44,470711,1,Inactive,16
Tuesday,12-11-2024,43:47.7,Postman,2.55,309365,1,Active,60
Tuesday,12-11-2024,44:16.2,IntelliJ IDEA,1.09,361824,3,Inactive,14
Tuesday,12-11-2024,45:49.1,Chrome,4.61,795650,2,Active,53
Tuesday,12-11-2024,46:54.6,Microsoft Teams,4.26,489227,3,Inactive,36
Tuesday,12-11-2024,47:57.9,Jira,2.5,635962,2,Inactive,19
Tuesday,12-11-2024,48:48.6,Edge,0.37,543732,2,Active,37
Tuesday,12-11-2024,49:22.4,GitHub Desktop,2.34,226215,3,Inactive,25
Tuesday,12-11-2024,50:44.0,VSCode,3.4,497859,3,Active,25
Tuesday,12-11-2024,51:23.6,Jira,1.02,375617,1,Inactive,35
Tuesday,12-11-2024,52:39.4,Netflix,1,544536,1,Inactive,49
Tuesday,12-11-2024,53:48.4,Netflix,4.29,393212,2,Active,41
Tuesday,12-11-2024,54:08.6,IntelliJ IDEA,4.09,383062,1,Inactive,59
Tuesday,12-11-2024,55:24.2,Edge,4.02,256812,2,Active,16
Tuesday,12-11-2024,56:26.5,Edge,4.98,761286,3,Inactive,55
Tuesday,12-11-2024,57:31.3,Jira,2.85,695417,1,Inactive,11
Tuesday,12-11-2024,58:44.2,Microsoft Teams,1.16,366642,2,Active,33
Tuesday,12-11-2024,59:47.4,Jira,1.87,687569,3,Inactive,27
Tuesday,12-11-2024,00:01.4,Chrome,1.82,734992,1,Active,54
Tuesday,12-11-2024,01:18.4,Spotify,3.4,611174,3,Inactive,10
Tuesday,12-11-2024,02:24.6,Zoom,2.37,251884,1,Inactive,31
Tuesday,12-11-2024,03:40.6,Discord,4.26,174809,1,Active,26
Tuesday,12-11-2024,04:14.3,Spotify,3.3,380465,3,Inactive,22
Tuesday,12-11-2024,05:56.5,Netflix,3.76,646240,2,Inactive,15
Tuesday,12-11-2024,06:11.9,VSCode,0.71,346024,3,Inactive,52
Tuesday,12-11-2024,07:44.8,Slack,1.13,516332,1,Active,9
Tuesday,12-11-2024,08:59.9,Git,2.79,127645,2,Active,11
Tuesday,12-11-2024,09:16.6,Edge,0.51,508783,2,Active,20
Tuesday,12-11-2024,10:47.3,Figma,3.17,237654,3,Active,6
