Day,Date,Time,App,CPU(%),Memory(KB),Launch Frequency,Window Status,Session Duration (min)
Friday,22-11-2024,00:45.29,VSCode,1.66,194099,1,Inactive,39
Friday,22-11-2024,11:02.24,Figma,4.32,571872,3,Active,43
Friday,22-11-2024,13:49.47,OBS Studio,2.93,569022,2,Inactive,57
Friday,22-11-2024,08:59.15,Blender,4.41,397842,2,Inactive,28
Friday,22-11-2024,21:33.26,Spotify,3.79,457744,2,Inactive,14
Friday,22-11-2024,22:10.36,Microsoft Store,4.54,557901,2,Active,26
Friday,22-11-2024,00:43.21,Xcode,0.43,396565,1,Active,57
Friday,22-11-2024,19:55.38,Edge,2.1,674377,1,Active,11
Friday,22-11-2024,09:48.35,OBS Studio,3.45,310011,2,Inactive,12
Friday,22-11-2024,08:33.51,Chrome,4.29,150836,1,Inactive,37
Friday,22-11-2024,11:23.11,OneNote,1.8,399595,3,Inactive,53
Friday,22-11-2024,00:37.47,Opera,2.54,171399,4,Inactive,49
Friday,22-11-2024,09:45.42,Word,0.93,135690,2,Inactive,20
Friday,22-11-2024,08:52.14,Eclipse,0.96,656595,2,Active,36
Friday,22-11-2024,19:39.01,VSCode,4.15,174809,2,Inactive,37
Friday,22-11-2024,10:42.00,Firefox,0.36,142904,1,Inactive,28
Friday,22-11-2024,14:39.08,VSCode,3.94,296385,1,Active,56
Friday,22-11-2024,08:04.23,Google Drive,2.5,410820,2,Inactive,43
Friday,22-11-2024,14:04.17,WhatsApp,2.88,681628,2,Active,16
Friday,22-11-2024,23:19.52,Eclipse,1.94,230500,4,Inactive,24
Friday,22-11-2024,20:07.50,Word,2.68,135357,2,Inactive,29
Friday,22-11-2024,16:12.14,Blender,0.72,471161,2,Inactive,11
Friday,22-11-2024,12:23.53,Adobe Photoshop,0.66,407815,2,Inactive,28
Friday,22-11-2024,23:04.27,Excel,1.02,435776,1,Inactive,56
Friday,22-11-2024,21:18.30,Opera,4.93,370056,2,Inactive,24
Friday,22-11-2024,21:33.51,Adobe Illustrator,2.0,107920,2,Inactive,20
Friday,22-11-2024,00:04.11,Spotify,2.87,350378,4,Inactive,17
Friday,22-11-2024,22:52.47,Notion,2.47,453994,1,Inactive,29
Friday,22-11-2024,20:37.04,Blender,4.69,208178,2,Active,50
Friday,22-11-2024,18:39.13,Google Drive,1.71,173828,1,Inactive,42
Friday,22-11-2024,13:33.48,GitHub Desktop,2.3,490780,1,Active,24
Friday,22-11-2024,22:10.03,Jira,0.89,520431,2,Inactive,30
Friday,22-11-2024,15:11.23,Spotify,1.37,535466,1,Active,59
Friday,22-11-2024,11:49.40,Notion,1.17,414371,4,Inactive,60
Friday,22-11-2024,14:49.56,Microsoft Store,3.34,231308,1,Inactive,35
Friday,22-11-2024,11:47.19,Discord,1.38,674908,1,Active,34
Friday,22-11-2024,13:43.44,Opera,2.3,577557,1,Active,15
Friday,22-11-2024,23:38.50,Outlook,3.43,407106,2,Active,21
Friday,22-11-2024,21:22.41,Skype,3.79,277528,2,Active,56
Friday,22-11-2024,07:33.33,Chrome,3.57,410028,2,Active,19
Friday,22-11-2024,19:34.14,OBS Studio,4.41,190253,2,Inactive,49
Friday,22-11-2024,13:41.52,Blender,0.5,196721,2,Inactive,59
Friday,22-11-2024,07:52.02,PowerPoint,2.19,375017,1,Active,32
Friday,22-11-2024,16:08.42,Telegram,4.21,146148,2,Active,44
Saturday,23-11-2024,10:30.26,Adobe Photoshop,4.95,162321,4,Inactive,44
Saturday,23-11-2024,08:17.24,Eclipse,3.31,688017,2,Active,36
Saturday,23-11-2024,15:18.49,Zoom,4.81,501958,1,Active,27
Saturday,23-11-2024,20:55.14,Figma,1.22,137616,1,Active,27
Saturday,23-11-2024,07:33.03,Eclipse,1.37,392593,2,Active,36
Saturday,23-11-2024,20:16.12,Slack,2.95,322980,1,Active,26
Saturday,23-11-2024,14:32.19,Adobe Photoshop,1.43,158674,2,Inactive,47
Saturday,23-11-2024,20:58.13,Jira,1.04,487360,2,Active,16
Saturday,23-11-2024,17:27.38,Outlook,1.67,651166,3,Active,39
Saturday,23-11-2024,12:30.25,Adobe Illustrator,0.46,617707,2,Inactive,53
Saturday,23-11-2024,15:18.31,Adobe Illustrator,0.46,633616,4,Inactive,24
Saturday,23-11-2024,11:34.18,IntelliJ IDEA,4.43,669241,4,Inactive,29
Saturday,23-11-2024,18:28.50,Eclipse,3.51,522208,3,Active,11
Saturday,23-11-2024,08:01.14,Figma,4.63,625783,2,Active,20
Saturday,23-11-2024,17:43.34,GitHub Desktop,2.56,472758,1,Inactive,60
Saturday,23-11-2024,17:42.02,Trello,0.96,518721,3,Active,29
Saturday,23-11-2024,17:07.25,Visual Studio,1.82,628600,2,Active,21
Saturday,23-11-2024,18:23.20,Excel,4.81,253646,1,Inactive,21
Saturday,23-11-2024,12:12.52,GitHub Desktop,4.65,303919,1,Inactive,58
Saturday,23-11-2024,07:28.02,Netflix,4.59,286071,2,Inactive,58
Saturday,23-11-2024,08:27.52,IntelliJ IDEA,2.6,347985,1,Active,30
Saturday,23-11-2024,10:36.41,Firefox,2.31,172579,2,Active,51
Saturday,23-11-2024,17:48.37,Firefox,2.58,147897,1,Active,20
Saturday,23-11-2024,14:30.19,YouTube,0.6,679887,1,Inactive,36
Saturday,23-11-2024,08:50.53,AutoCAD,2.01,452346,1,Inactive,41
Saturday,23-11-2024,13:59.41,Word,4.61,454542,2,Active,53
Saturday,23-11-2024,19:04.52,Trello,3.74,262889,2,Active,54
Saturday,23-11-2024,22:30.32,Adobe Photoshop,4.4,320969,2,Inactive,47
Saturday,23-11-2024,10:41.54,Excel,3.49,140367,1,Inactive,23
Saturday,23-11-2024,09:02.23,OBS Studio,4.26,182383,2,Inactive,23
Saturday,23-11-2024,11:28.28,Excel,3.32,274623,3,Active,48
Saturday,23-11-2024,15:32.47,IntelliJ IDEA,2.62,301496,3,Active,49
Saturday,23-11-2024,13:49.51,YouTube,4.75,591488,2,Inactive,19
Saturday,23-11-2024,15:32.57,Visual Studio,1.32,335243,4,Inactive,29
Saturday,23-11-2024,08:40.18,Teams,3.02,255158,1,Active,44
Saturday,23-11-2024,15:07.42,Discord,0.91,614343,1,Active,40
Saturday,23-11-2024,07:53.15,Eclipse,0.82,430254,2,Active,18
Saturday,23-11-2024,14:03.21,MATLAB,3.25,374960,2,Active,41
Saturday,23-11-2024,00:10.09,Outlook,3.45,461532,2,Active,26
Saturday,23-11-2024,10:13.23,Spotify,4.13,466450,2,Inactive,53
Saturday,23-11-2024,10:55.46,Microsoft Store,4.91,431217,1,Active,55
Saturday,23-11-2024,18:29.49,OneNote,4.24,584694,3,Active,55
Saturday,23-11-2024,07:49.12,Google Drive,1.74,297270,2,Inactive,22
Saturday,23-11-2024,10:52.01,OBS Studio,3.24,189586,2,Inactive,25
Saturday,23-11-2024,12:04.00,Figma,0.78,143795,1,Inactive,60
Saturday,23-11-2024,21:39.20,Chrome,4.32,137381,2,Active,17
Saturday,23-11-2024,22:11.15,Teams,1.75,323247,3,Inactive,32
Saturday,23-11-2024,19:01.42,Word,4.72,198122,2,Active,49
Saturday,23-11-2024,09:43.26,Figma,4.81,258734,1,Inactive,36
Saturday,23-11-2024,13:38.01,Trello,2.89,372657,2,Active,50
Saturday,23-11-2024,11:24.53,Unity,3.55,232891,2,Active,44
Saturday,23-11-2024,13:08.11,Blender,4.6,327105,1,Inactive,29
Saturday,23-11-2024,22:06.12,Teams,2.15,302333,3,Inactive,54
Saturday,23-11-2024,18:04.37,OBS Studio,2.96,671681,3,Active,53
Saturday,23-11-2024,09:12.48,Discord,1.07,438912,1,Active,14
Saturday,23-11-2024,08:45.49,Adobe Photoshop,4.29,139841,1,Inactive,18
Saturday,23-11-2024,10:03.38,Postman,2.3,435080,3,Active,41
Saturday,23-11-2024,20:04.17,Spotify,2.81,526534,1,Active,13
Saturday,23-11-2024,16:09.47,Figma,0.53,661463,2,Inactive,25
Saturday,23-11-2024,23:46.06,Telegram,1.71,156229,1,Inactive,50
Saturday,23-11-2024,17:25.23,OneNote,2.79,155747,1,Inactive,29
Saturday,23-11-2024,17:17.34,Jira,2.1,129478,3,Inactive,20
Saturday,23-11-2024,19:41.29,Google Drive,3.08,560828,2,Inactive,17
Saturday,23-11-2024,12:24.52,Trello,4.64,626219,1,Active,33
Saturday,23-11-2024,20:48.24,Figma,2.71,445623,1,Inactive,42
Saturday,23-11-2024,13:55.29,MATLAB,4.75,587650,2,Active,17
Saturday,23-11-2024,07:24.55,Adobe Photoshop,4.72,228518,1,Active,38
Saturday,23-11-2024,11:40.49,Telegram,1.99,400999,4,Active,22
Saturday,23-11-2024,18:56.21,Postman,4.78,148153,3,Active,46
Saturday,23-11-2024,08:39.44,Edge,1.4,419251,2,Inactive,20
Saturday,23-11-2024,13:07.49,Unity,0.8,163618,2,Inactive,25
Saturday,23-11-2024,14:32.06,GitHub Desktop,4.97,194599,2,Active,13
Saturday,23-11-2024,15:04.48,WhatsApp,4.64,190646,3,Inactive,20
Saturday,23-11-2024,21:32.58,Eclipse,0.3,537312,2,Inactive,45
Saturday,23-11-2024,08:54.40,Excel,4.34,144684,1,Active,41
Saturday,23-11-2024,17:41.39,Adobe Illustrator,3.8,488241,4,Active,41
Saturday,23-11-2024,11:02.49,Jira,4.41,335517,4,Inactive,15
Saturday,23-11-2024,14:44.07,Opera,3.16,293521,2,Active,15
Saturday,23-11-2024,21:27.30,Netflix,1.1,266311,1,Active,56
Saturday,23-11-2024,21:23.37,Blender,3.06,582310,2,Active,52
Saturday,23-11-2024,09:28.05,Android Studio,3.04,662179,2,Inactive,41
Sunday,24-11-2024,22:38.20,Skype,3.34,434175,4,Inactive,43
Sunday,24-11-2024,07:53.39,Outlook,1.61,501444,1,Active,17
Sunday,24-11-2024,15:38.10,Xcode,3.33,426889,1,Active,47
Sunday,24-11-2024,07:51.19,MATLAB,2.03,406874,2,Inactive,17
Sunday,24-11-2024,11:31.53,Word,4.36,545320,2,Inactive,49
Sunday,24-11-2024,22:27.10,Chrome,4.07,580805,1,Inactive,43
Sunday,24-11-2024,21:22.15,Google Drive,2.81,194187,2,Inactive,18
Sunday,24-11-2024,17:23.59,Skype,3.87,253528,3,Active,30
Sunday,24-11-2024,07:57.18,OneNote,3.81,594815,1,Active,45
Sunday,24-11-2024,22:34.00,Notion,1.86,647017,3,Inactive,36
Sunday,24-11-2024,08:59.04,PowerPoint,1.3,566140,2,Inactive,45
Sunday,24-11-2024,15:09.23,AutoCAD,3.48,445321,2,Active,43
Sunday,24-11-2024,18:54.52,Netflix,2.64,513818,1,Active,13
Sunday,24-11-2024,13:54.18,Google Drive,1.55,364797,1,Active,24
Sunday,24-11-2024,17:20.42,Notion,4.34,392491,2,Active,50
Sunday,24-11-2024,19:32.20,Steam,0.75,154188,1,Active,19
Sunday,24-11-2024,00:10.43,WhatsApp,3.3,564577,2,Inactive,27
Sunday,24-11-2024,07:19.58,OBS Studio,1.06,644627,1,Active,45
Sunday,24-11-2024,19:11.10,Adobe Illustrator,3.77,662471,2,Inactive,53
Sunday,24-11-2024,20:13.47,Jira,1.93,355454,2,Inactive,38
Sunday,24-11-2024,23:51.37,Outlook,1.32,232491,4,Inactive,25
Sunday,24-11-2024,23:51.56,Trello,4.41,205389,4,Active,48
Sunday,24-11-2024,18:58.23,Blender,1.04,436216,1,Inactive,45
Sunday,24-11-2024,22:10.37,Outlook,4.46,690005,1,Active,33
Sunday,24-11-2024,08:22.51,Adobe Photoshop,3.93,631254,1,Active,12
Sunday,24-11-2024,15:07.04,Firefox,4.43,140402,4,Active,15
Sunday,24-11-2024,20:33.18,Firefox,1.33,154328,2,Active,48
Sunday,24-11-2024,13:00.06,Android Studio,3.31,406268,1,Active,16
Sunday,24-11-2024,12:53.02,Microsoft Store,2.87,643531,2,Active,50
Sunday,24-11-2024,13:51.41,GitHub Desktop,1.72,364442,1,Active,12
Sunday,24-11-2024,20:48.49,Slack,3.57,355760,2,Active,46
Sunday,24-11-2024,15:43.03,VSCode,4.15,172964,1,Active,52
Sunday,24-11-2024,13:34.07,AutoCAD,1.37,200518,1,Inactive,23
Sunday,24-11-2024,17:23.27,Google Drive,2.5,676769,2,Active,45
Sunday,24-11-2024,08:31.13,Steam,2.81,600490,1,Active,20
Sunday,24-11-2024,09:26.36,Word,3.46,653161,2,Active,55
Sunday,24-11-2024,07:47.38,MATLAB,1.39,155881,1,Inactive,14
Sunday,24-11-2024,11:56.15,Zoom,4.55,269633,1,Inactive,55
Sunday,24-11-2024,23:27.09,GitHub Desktop,4.71,435010,3,Inactive,30
Sunday,24-11-2024,18:39.15,PowerPoint,3.37,250334,4,Active,25
Sunday,24-11-2024,11:18.47,Adobe Illustrator,1.39,524786,3,Active,19
Sunday,24-11-2024,08:55.27,Figma,2.64,160848,2,Inactive,33
Sunday,24-11-2024,23:33.39,Adobe Photoshop,0.31,415240,4,Inactive,60
Sunday,24-11-2024,23:47.05,IntelliJ IDEA,4.97,381070,2,Active,37
Sunday,24-11-2024,17:13.52,Notion,2.12,519929,2,Inactive,40
Sunday,24-11-2024,15:10.53,Adobe Illustrator,0.49,626563,1,Inactive,36
Sunday,24-11-2024,11:10.30,Opera,0.34,158473,1,Inactive,59
Sunday,24-11-2024,23:15.29,OBS Studio,1.25,535956,4,Active,40
Sunday,24-11-2024,14:41.01,Teams,3.16,628069,2,Inactive,43
Sunday,24-11-2024,22:25.50,Xcode,2.5,465092,3,Active,18
Sunday,24-11-2024,18:34.58,Jira,2.21,497129,2,Active,24
Sunday,24-11-2024,20:07.47,Edge,1.97,306805,1,Inactive,30
Sunday,24-11-2024,00:48.24,Unity,2.21,534489,2,Active,53
Sunday,24-11-2024,11:47.13,IntelliJ IDEA,4.37,233361,3,Inactive,28
Sunday,24-11-2024,22:23.07,Notion,1.42,129661,2,Inactive,58
Sunday,24-11-2024,21:25.51,WhatsApp,1.03,222470,1,Inactive,18
Monday,25-11-2024,11:43.10,Edge,0.43,277507,3,Inactive,53
Monday,25-11-2024,16:23.52,Visual Studio,3.49,594393,1,Inactive,51
Monday,25-11-2024,10:14.25,Adobe Illustrator,4.4,304610,1,Inactive,11
Monday,25-11-2024,14:48.10,Teams,0.31,692470,1,Inactive,37
Monday,25-11-2024,18:25.47,Unity,3.61,447542,2,Active,14
Monday,25-11-2024,21:47.56,Adobe Photoshop,1.41,585394,2,Inactive,19
Monday,25-11-2024,14:03.22,Blender,1.25,523169,2,Active,59
Monday,25-11-2024,20:14.10,Teams,2.37,422060,1,Inactive,34
Monday,25-11-2024,20:04.14,Microsoft Store,2.61,684958,2,Inactive,33
Monday,25-11-2024,10:48.35,Postman,3.2,667862,1,Inactive,34
Monday,25-11-2024,12:56.25,Teams,4.63,576395,2,Active,57
Monday,25-11-2024,18:54.00,PowerPoint,1.44,158508,1,Inactive,10
Monday,25-11-2024,22:16.46,Telegram,3.85,551437,1,Inactive,18
Monday,25-11-2024,20:27.31,Steam,4.52,354045,1,Active,48
Monday,25-11-2024,22:53.26,Notion,2.83,630808,4,Active,32
Monday,25-11-2024,09:14.20,Slack,4.65,480602,2,Active,16
Monday,25-11-2024,11:36.04,Blender,2.6,284113,1,Active,44
Monday,25-11-2024,13:54.15,Spotify,1.88,521555,2,Inactive,39
Monday,25-11-2024,14:28.01,Netflix,1.71,506624,1,Inactive,26
Monday,25-11-2024,17:18.11,Discord,1.38,190255,2,Inactive,60
Monday,25-11-2024,09:11.25,Edge,0.55,582343,1,Inactive,34
Monday,25-11-2024,18:36.53,Slack,3.69,186352,4,Inactive,11
Monday,25-11-2024,19:57.17,Android Studio,2.16,425643,1,Inactive,14
Monday,25-11-2024,16:57.59,Skype,4.78,263372,1,Inactive,32
Monday,25-11-2024,21:51.35,GitHub Desktop,0.35,228202,1,Inactive,47
Monday,25-11-2024,09:28.19,Adobe Illustrator,3.03,235016,2,Inactive,22
Monday,25-11-2024,20:49.27,YouTube,2.99,301565,1,Inactive,57
Monday,25-11-2024,21:13.34,Slack,0.97,192903,1,Inactive,14
Monday,25-11-2024,12:13.42,Firefox,3.52,554732,1,Active,41
Monday,25-11-2024,15:38.19,Microsoft Store,4.13,624544,2,Inactive,39
Monday,25-11-2024,21:44.30,Android Studio,1.7,691733,1,Inactive,54
Monday,25-11-2024,12:42.04,Adobe Illustrator,1.95,496561,2,Inactive,20
Monday,25-11-2024,17:24.01,Postman,1.14,167295,1,Inactive,41
Monday,25-11-2024,07:40.39,Android Studio,3.24,641509,2,Inactive,10
Monday,25-11-2024,12:42.50,Trello,4.32,220171,2,Active,35
Monday,25-11-2024,17:18.16,Outlook,1.25,420085,3,Active,58
Monday,25-11-2024,09:27.24,VSCode,1.96,243756,1,Inactive,31
Monday,25-11-2024,09:05.34,Blender,1.78,284032,2,Inactive,41
Monday,25-11-2024,13:33.07,AutoCAD,2.91,650072,2,Active,21
Monday,25-11-2024,10:15.44,GitHub Desktop,2.64,516390,4,Inactive,54
Monday,25-11-2024,10:41.54,Edge,2.85,477499,3,Inactive,11
Monday,25-11-2024,00:27.35,MATLAB,3.3,107444,4,Active,24
Monday,25-11-2024,09:32.49,Eclipse,3.12,123470,2,Inactive,54
Monday,25-11-2024,14:22.27,Spotify,3.88,236186,1,Inactive,47
Monday,25-11-2024,09:24.42,Steam,1.93,484317,2,Inactive,43
Monday,25-11-2024,14:04.35,Jira,3.34,102839,2,Inactive,58
Monday,25-11-2024,11:08.05,IntelliJ IDEA,2.42,518889,1,Active,24
Monday,25-11-2024,21:47.14,VSCode,4.29,378221,2,Active,41
Monday,25-11-2024,17:06.34,IntelliJ IDEA,1.39,466468,4,Active,42
Monday,25-11-2024,22:08.27,Adobe Photoshop,4.56,561126,4,Inactive,56
Monday,25-11-2024,18:39.53,Figma,3.59,452191,2,Active,30
Monday,25-11-2024,17:08.01,Outlook,4.26,539859,3,Inactive,22
Monday,25-11-2024,09:35.12,Slack,0.58,389500,1,Active,14
Monday,25-11-2024,23:35.45,Chrome,4.3,360534,3,Active,10
Monday,25-11-2024,14:24.09,WhatsApp,0.53,395237,2,Active,42
Monday,25-11-2024,21:45.14,Firefox,4.36,214020,1,Inactive,25
Tuesday,26-11-2024,22:28.47,Opera,4.78,581287,2,Active,30
Tuesday,26-11-2024,11:09.52,Outlook,4.19,615753,3,Active,14
Tuesday,26-11-2024,18:46.01,Jira,2.71,164694,1,Active,17
Tuesday,26-11-2024,15:43.53,Unity,0.59,232343,2,Inactive,26
Tuesday,26-11-2024,23:50.47,Excel,2.89,136140,1,Inactive,27
Tuesday,26-11-2024,08:43.19,Zoom,2.11,154231,2,Active,50
Tuesday,26-11-2024,20:25.28,Slack,2.61,165706,1,Inactive,11
Tuesday,26-11-2024,08:31.00,Telegram,1.13,115701,2,Inactive,41
Tuesday,26-11-2024,16:20.40,MATLAB,3.71,216667,4,Inactive,60
Tuesday,26-11-2024,17:48.21,YouTube,4.98,327193,2,Active,17
Tuesday,26-11-2024,09:41.52,YouTube,4.93,363539,1,Inactive,43
Tuesday,26-11-2024,12:51.02,Outlook,3.24,473487,1,Active,52
Tuesday,26-11-2024,23:15.28,Jira,0.55,105959,3,Inactive,45
Tuesday,26-11-2024,16:11.51,Teams,0.41,431559,4,Inactive,45
Tuesday,26-11-2024,19:21.21,YouTube,4.33,283453,1,Active,17
Tuesday,26-11-2024,15:56.49,Zoom,3.32,356818,3,Inactive,10
Tuesday,26-11-2024,14:07.24,Eclipse,2.41,573230,1,Inactive,42
Tuesday,26-11-2024,16:14.12,Notion,2.57,462335,4,Active,16
Tuesday,26-11-2024,15:05.29,Eclipse,1.81,534352,3,Active,34
Tuesday,26-11-2024,15:32.08,IntelliJ IDEA,0.38,631021,1,Inactive,33
Tuesday,26-11-2024,15:12.04,Android Studio,0.37,527706,1,Active,16
Tuesday,26-11-2024,21:08.32,Blender,3.43,453397,2,Active,31
Tuesday,26-11-2024,12:14.18,Netflix,0.88,131212,2,Inactive,21
Tuesday,26-11-2024,15:13.13,YouTube,1.74,557540,4,Active,22
Tuesday,26-11-2024,13:50.49,Adobe Photoshop,2.1,684337,2,Active,59
Tuesday,26-11-2024,09:57.52,Trello,2.09,524884,1,Inactive,56
Tuesday,26-11-2024,13:58.56,GitHub Desktop,2.84,577204,2,Inactive,50
Tuesday,26-11-2024,20:31.45,Microsoft Store,1.65,317595,1,Active,43
Tuesday,26-11-2024,11:14.56,Excel,1.6,242245,4,Active,15
Tuesday,26-11-2024,23:50.21,Outlook,1.46,478331,4,Inactive,37
Tuesday,26-11-2024,15:58.02,IntelliJ IDEA,3.21,529360,3,Active,55
Tuesday,26-11-2024,12:08.14,Teams,1.88,313660,1,Active,23
Tuesday,26-11-2024,18:37.44,Adobe Illustrator,0.5,478751,3,Active,26
Tuesday,26-11-2024,18:12.05,Steam,4.3,233578,2,Active,34
Tuesday,26-11-2024,15:30.37,Zoom,3.54,645032,2,Inactive,22
Tuesday,26-11-2024,12:14.35,Chrome,3.57,660550,2,Active,39
Tuesday,26-11-2024,18:23.48,Postman,0.3,288763,4,Inactive,50
Tuesday,26-11-2024,22:11.13,Adobe Photoshop,1.16,642592,4,Active,52
Tuesday,26-11-2024,12:58.02,Google Drive,4.34,409033,2,Inactive,27
Tuesday,26-11-2024,17:19.50,Adobe Photoshop,1.17,320159,3,Active,50
Tuesday,26-11-2024,13:55.57,Netflix,0.77,222364,1,Active,46
Tuesday,26-11-2024,21:59.13,Visual Studio,0.75,579000,2,Inactive,56
Tuesday,26-11-2024,14:55.33,Netflix,0.76,208663,1,Active,45
Tuesday,26-11-2024,17:24.15,Teams,4.43,150531,3,Inactive,11
Tuesday,26-11-2024,18:29.44,Word,3.01,435379,2,Active,20
Tuesday,26-11-2024,13:27.12,Unity,0.42,297987,1,Active,23
Tuesday,26-11-2024,17:17.48,Unity,1.76,517769,3,Active,43
Tuesday,26-11-2024,15:37.52,Word,2.67,503260,2,Active,38
Tuesday,26-11-2024,13:53.46,Notion,3.73,121704,1,Inactive,16
Tuesday,26-11-2024,00:41.01,VSCode,0.65,211850,1,Active,36
Tuesday,26-11-2024,09:27.31,YouTube,4.96,673921,2,Inactive,13
Tuesday,26-11-2024,21:33.13,Xcode,4.19,464857,1,Inactive,52
Tuesday,26-11-2024,22:41.13,Netflix,0.35,234317,1,Inactive,26
Tuesday,26-11-2024,14:06.06,Trello,4.53,470435,1,Active,14
Tuesday,26-11-2024,19:15.15,Discord,4.44,322964,2,Inactive,20
Tuesday,26-11-2024,07:29.21,Outlook,3.62,121098,1,Inactive,40
Tuesday,26-11-2024,13:16.16,Blender,4.0,616968,2,Active,55
Tuesday,26-11-2024,23:09.18,Notion,3.56,111621,1,Active,56
Tuesday,26-11-2024,19:53.28,PowerPoint,4.03,323705,1,Inactive,49
Tuesday,26-11-2024,15:45.11,VSCode,0.44,686420,1,Active,58
Tuesday,26-11-2024,22:08.55,AutoCAD,4.26,338099,2,Active,18
Tuesday,26-11-2024,19:59.19,Figma,2.57,345194,1,Active,30
Tuesday,26-11-2024,15:27.24,Jira,0.69,298147,3,Active,11
Tuesday,26-11-2024,15:40.15,Google Drive,4.67,204251,2,Active,53
Tuesday,26-11-2024,21:54.17,Spotify,0.31,546464,1,Active,56
Tuesday,26-11-2024,00:28.57,PowerPoint,2.18,416068,1,Inactive,40
Tuesday,26-11-2024,18:42.30,Adobe Illustrator,1.69,205537,2,Active,12
Tuesday,26-11-2024,07:08.20,Teams,1.23,631524,1,Active,37
Tuesday,26-11-2024,15:06.14,Skype,4.33,669633,1,Inactive,27
Tuesday,26-11-2024,17:47.46,Trello,1.93,596953,2,Active,37
Tuesday,26-11-2024,12:35.50,Steam,4.26,622642,1,Inactive,37
Tuesday,26-11-2024,08:48.51,Jira,2.99,564052,1,Inactive,31
Tuesday,26-11-2024,23:43.37,Blender,1.36,611480,2,Inactive,17
Tuesday,26-11-2024,15:20.48,Opera,4.5,682329,4,Inactive,12
Tuesday,26-11-2024,12:16.53,Outlook,4.82,197084,1,Active,49
Tuesday,26-11-2024,00:03.16,Android Studio,3.65,256915,3,Inactive,49
Tuesday,26-11-2024,22:08.24,Zoom,1.82,581297,2,Active,39
Tuesday,26-11-2024,18:37.02,GitHub Desktop,3.75,690424,3,Active,40
Tuesday,26-11-2024,12:39.31,VSCode,2.57,324419,2,Active,58
Wednesday,27-11-2024,18:54.49,Trello,1.71,245765,1,Active,34
Wednesday,27-11-2024,13:43.33,Postman,1.57,383193,2,Active,55
Wednesday,27-11-2024,20:52.42,Outlook,1.86,139557,2,Active,51
Wednesday,27-11-2024,12:41.47,OneNote,2.01,183588,1,Inactive,17
Wednesday,27-11-2024,13:43.27,Netflix,4.98,563241,2,Active,12
Wednesday,27-11-2024,17:31.56,Skype,2.45,394035,1,Active,54
Wednesday,27-11-2024,00:28.07,WhatsApp,3.79,128307,4,Active,27
Wednesday,27-11-2024,08:05.12,Microsoft Store,4.39,544941,2,Inactive,16
Wednesday,27-11-2024,17:51.37,Google Drive,4.6,368544,2,Active,42
Wednesday,27-11-2024,00:19.36,OneNote,1.22,251225,4,Inactive,16
Wednesday,27-11-2024,09:11.57,Adobe Illustrator,3.8,218750,2,Inactive,41
Wednesday,27-11-2024,09:22.18,Teams,1.0,316758,1,Inactive,37
Wednesday,27-11-2024,17:13.42,Trello,4.94,518126,2,Active,18
Wednesday,27-11-2024,18:57.40,Eclipse,2.87,517137,1,Active,27
Wednesday,27-11-2024,14:27.55,IntelliJ IDEA,4.58,300519,2,Active,12
Wednesday,27-11-2024,09:31.43,PowerPoint,2.47,112292,1,Active,55
Wednesday,27-11-2024,12:10.13,Zoom,3.68,178004,1,Active,11
Wednesday,27-11-2024,07:45.40,WhatsApp,0.57,692715,1,Active,26
Wednesday,27-11-2024,14:40.12,VSCode,0.56,330745,2,Active,47
Wednesday,27-11-2024,00:14.38,AutoCAD,0.39,588059,2,Active,60
Wednesday,27-11-2024,20:28.49,Firefox,2.41,105007,1,Active,38
Wednesday,27-11-2024,11:25.31,Discord,0.6,423390,1,Inactive,49
Wednesday,27-11-2024,07:43.46,YouTube,0.8,292717,1,Inactive,21
Wednesday,27-11-2024,09:23.48,Word,3.51,135787,1,Inactive,15
Wednesday,27-11-2024,00:57.19,Adobe Photoshop,4.72,130908,3,Active,43
Wednesday,27-11-2024,14:01.18,Zoom,4.8,157172,2,Active,31
Wednesday,27-11-2024,12:59.49,OBS Studio,4.98,181515,1,Active,13
Wednesday,27-11-2024,15:02.03,Word,0.67,120223,1,Inactive,23
Wednesday,27-11-2024,17:36.54,Opera,4.93,692041,1,Inactive,58
Wednesday,27-11-2024,09:05.05,Spotify,2.08,149906,1,Inactive,56
Wednesday,27-11-2024,17:09.24,Skype,3.37,159409,4,Active,44
Wednesday,27-11-2024,19:06.13,Excel,2.43,621556,2,Active,15
Wednesday,27-11-2024,09:05.54,Notion,1.93,408332,1,Inactive,23
Wednesday,27-11-2024,18:03.22,Chrome,2.55,383071,3,Active,13
Wednesday,27-11-2024,22:50.28,Skype,2.36,379607,4,Active,45
Wednesday,27-11-2024,19:38.43,AutoCAD,3.89,287554,2,Inactive,13
Wednesday,27-11-2024,23:00.04,Zoom,2.28,544971,1,Inactive,43
Wednesday,27-11-2024,19:55.55,Outlook,3.98,414319,1,Inactive,55
Wednesday,27-11-2024,19:51.00,GitHub Desktop,1.43,168468,1,Inactive,26
Wednesday,27-11-2024,13:22.25,Spotify,2.91,225782,2,Active,59
Wednesday,27-11-2024,00:13.16,Netflix,1.94,645112,2,Inactive,43
Wednesday,27-11-2024,23:15.57,Adobe Illustrator,3.65,436808,3,Inactive,52
Wednesday,27-11-2024,13:40.00,Skype,4.69,251000,1,Active,48
Wednesday,27-11-2024,13:38.01,IntelliJ IDEA,1.96,377672,2,Active,21
